hour,irradiance_w_m2,solar_input_w,required_power_w,net_power_w,battery_wh,soc_pct
13.666666666666647,674.350339247554,47.91683263496913,21.409017326675155,26.507815308293978,8.33,100.0
13.69999999999998,667.5193912486374,47.43145081938721,21.409017326675155,26.022433492712054,8.33,100.0
13.733333333333313,660.5740672384296,46.93794186888516,21.409017326675155,25.528924542210007,8.33,100.0
13.766666666666646,653.515557262445,46.43639034368106,21.409017326675155,25.027373017005907,8.33,100.0
13.79999999999998,646.3450707600307,45.926882182046754,21.409017326675155,24.5178648553716,8.33,100.0
13.833333333333313,639.0638363571353,45.4095046855828,21.409017326675155,24.000487358907648,8.33,100.0
13.866666666666646,631.6731016557899,44.88434650425975,21.409017326675155,23.475329177584598,8.33,100.0
13.899999999999979,624.1741330203375,44.351497621228425,21.409017326675155,22.94248029455327,8.33,100.0
13.933333333333312,616.5682153604494,43.81104933740184,21.409017326675155,22.402032010726685,8.33,100.0
13.966666666666645,608.8566519109612,43.2630942558112,21.409017326675155,21.854076929136042,8.33,100.0
13.999999999999979,601.0407640085705,42.70772626573883,21.409017326675155,21.298708939063673,8.33,100.0
14.033333333333312,593.1218908654332,42.1450405266308,21.409017326675155,20.736023199955646,8.33,100.0
14.066666666666645,585.101389339696,41.57513345179179,21.409017326675155,20.166116125116638,8.33,100.0
14.099999999999978,576.9806337030059,40.99810269186521,21.409017326675155,19.58908536519006,8.33,100.0
14.133333333333312,568.761015405035,40.41404711810118,21.409017326675155,19.005029791426026,8.33,100.0
14.166666666666645,560.443942835064,39.823066805415536,21.409017326675155,18.41404947874038,8.33,100.0
14.199999999999978,552.0308410806616,39.22526301524249,21.409017326675155,17.816245688567335,8.33,100.0
14.233333333333311,543.5231516835029,38.62073817818401,21.409017326675155,17.211720851508858,8.33,100.0
14.266666666666644,534.9223323923676,38.009595876458775,21.409017326675155,16.60057854978362,8.33,100.0
14.299999999999978,526.2298569133648,37.391940826154055,21.409017326675155,15.9829234994789,8.33,100.0
14.33333333333331,517.4472146574187,36.76787885928302,21.409017326675155,15.358861532607868,8.33,100.0
14.366666666666644,508.57591048506634,36.137516905651,21.409017326675155,14.728499578975843,8.33,100.0
14.399999999999977,499.6174644486083,35.50096297453363,21.409017326675155,14.091945647858473,8.33,100.0
14.43333333333331,490.5734115316548,34.858326136170035,21.409017326675155,13.44930880949488,8.33,100.0
14.466666666666644,481.4453013861144,34.20971650307417,21.409017326675155,12.800699176399014,8.33,100.0
14.499999999999977,472.2346980666684,33.5552452111676,21.409017326675155,12.146227884492447,8.33,100.0
